,Hotel Name,Rating,Rating Group,Free WiFi,Airport Shuttle,Distance From Airport,Restaurant,Private Parking,Bar,Non Smoking Rooms,Pet Friendly,Elevator
2149,Modarno Exclusive Apartments,8.9,3.0,True,False,5.6,False,False,False,False,False,True
2150,Roma sogno infinito,9.0,3.0,True,True,13.1,False,False,False,False,False,True
2151,Rialto Suite 707,8.7,3.0,True,True,7.5,False,False,False,True,False,False
2152,Il Corso Suite,8.5,3.0,True,True,14.9,False,False,True,True,False,True
2153,Dianora,0.0,0.0,True,False,5.7,False,False,False,True,False,True
2154,"Albergo Delle Regioni, Barberini - Fontana di Trevi",9.1,3.0,True,False,14.4,False,False,True,False,False,False
2155,Hotel Martelli,7.9,3.0,True,False,5.2,False,True,False,True,False,False
2156,B&B Dell'Opera,9.0,3.0,True,False,5.4,False,False,False,True,False,True
2157,Casa di Barbano,8.8,3.0,True,False,4.8,False,True,False,True,False,False
2158,B&B Palazzo Satriano,8.9,3.0,True,True,6.1,False,True,False,True,True,False
2159,La tua casa a Piazza del Popolo,9.2,3.0,True,True,15.4,False,False,False,True,False,False
2160,Cà Grassi 3 Venetian Terrace,9.0,3.0,True,True,7.9,False,False,False,False,False,False
2161,Le Stanze Di Catia,9.7,3.0,True,True,4.8,False,True,False,True,False,False
2162,Chiaja Hotel de Charme,8.4,3.0,True,True,5.5,False,True,True,True,True,False
2163,A wonderful penthouse in Naples,9.8,3.0,True,True,3.2,False,False,False,True,False,True
2164,Relais Vittoria Colonna,9.2,3.0,True,True,15.4,False,True,False,True,False,True
2165,Palace La Vida Apartments,7.4,2.0,True,True,8.0,False,False,False,True,False,False
2166,Foscari Palace,8.5,3.0,True,False,7.2,False,False,True,True,False,True
2167,WELLNESS HM wellness home,8.3,3.0,True,False,4.1,False,True,True,False,False,False
2168,Mercure Roma Piazza Bologna,8.4,3.0,True,False,13.9,False,True,True,True,True,False
2169,B&B Cimatori,9.4,3.0,True,False,5.7,False,False,False,True,False,False
2170,Le Torri Aragonesi,8.6,3.0,True,False,3.7,False,True,True,True,False,True
2171,Palazzo Doria d'Angri Suites,9.4,3.0,True,True,4.4,False,True,False,True,False,False
2172,Deseo Home,8.7,3.0,True,True,14.2,False,False,True,True,False,True
2173,Appartamento Sokol e Caterina,9.6,3.0,True,False,7.4,False,False,False,False,True,False
2174,Gioberti Art Hotel,8.7,3.0,True,False,13.4,False,False,False,True,True,False
2175,Ca' Gottardi,8.7,3.0,True,True,7.0,False,False,True,True,True,False
2176,"PC Boutique H Loggia, by ClaPa Group",8.5,3.0,True,True,4.6,False,True,False,True,True,False
2177,Guest House della Valle Roma,9.4,3.0,True,False,15.8,False,False,False,True,False,True
2178,City Apartments San Marco,8.1,3.0,True,False,8.1,False,False,False,True,True,False
2179,Le Mura Antiche,9.4,3.0,True,False,3.4,False,False,False,True,False,True
2180,White terrace apartment navona,7.9,3.0,True,True,14.8,False,False,False,True,False,False
2181,Altana Rialto Apartment,9.5,3.0,True,True,7.5,False,False,False,True,True,False
2182,MyFlorenceHoliday Gold Bridge,9.1,3.0,True,False,5.8,False,True,False,True,False,True
2183,La Filarocca B&B,8.6,3.0,True,True,7.5,False,True,False,True,True,False
2184,Romance in Rialto - your house to stay together,9.5,3.0,True,False,7.4,False,False,False,False,False,False
2185,White Rooms Colosseo,8.3,3.0,True,False,12.4,False,True,False,True,False,False
2186,GUELFO Luxury Loft,9.1,3.0,True,False,5.5,False,True,False,True,True,True
2187,Hotel Palazzo Benci,8.2,3.0,True,False,5.2,False,True,True,True,False,False
2188,Venetian Loft,0.0,0.0,True,False,8.0,False,False,False,True,False,False
2189,Napoliving,9.4,3.0,True,False,4.3,False,False,False,True,False,True
2190,Bellorizzonte,9.9,3.0,True,True,4.4,False,True,False,True,True,False
2191,Relais Monti,8.8,3.0,True,True,13.5,False,False,False,True,False,True
2192,Hotel Pendini,9.1,3.0,True,False,5.4,False,True,True,True,True,False
2193,Al Ponte Antico,9.7,3.0,True,False,7.4,False,False,True,True,True,False
2194,Ca' della scala,9.5,3.0,True,False,7.8,False,False,False,True,False,False
2195,LHG Comfy Rooms,8.2,3.0,True,True,14.6,False,False,False,True,False,True
2196,Hotel Croce Di Malta,8.2,3.0,True,False,5.0,False,True,True,True,True,False
2197,The Style,8.6,3.0,True,False,14.5,False,False,True,True,False,True
2198,Alla Dimora Altea,9.2,3.0,True,False,4.1,False,True,False,True,True,True
2199,Relais Servio Tullio,9.1,3.0,True,True,13.9,False,True,False,True,False,True
2200,Isola di San Servolo - Centro Soggiorno,8.3,3.0,True,False,9.8,False,False,True,True,False,True
2201,Soggiorno La Cupola Guesthouse,8.2,3.0,True,False,5.2,False,True,False,False,False,False
2202,Napoli Pietrasanta,9.6,3.0,True,True,3.9,False,False,False,True,False,True
2203,ai Templari San Marco,6.7,2.0,True,False,7.6,False,False,False,True,False,False
2204,Il Verrocchio,7.9,3.0,True,False,5.2,False,False,False,True,True,True
2205,B&B Antiche Armonie,9.1,3.0,True,True,4.1,False,True,False,True,False,True
2206,Guest House Piazza Bologna,8.8,3.0,True,False,14.0,False,True,False,True,False,False
2207,Hotel Zone,8.0,3.0,True,True,19.1,False,True,True,True,True,False
2208,Hotel Orto de' Medici,9.1,3.0,True,False,5.2,False,True,True,True,False,False
2209,Ca' del Pittor Apartments - Tiziano,0.0,0.0,True,False,8.3,False,False,False,False,False,False
2210,Silver Sword Suite,9.3,3.0,True,False,5.2,False,True,False,True,False,False
2211,Casa Modelli,9.6,3.0,True,False,14.3,False,False,False,True,False,True
2212,Stanze del David Place,9.3,3.0,True,False,5.6,False,True,False,True,False,True
2213,Apollo Guest House,9.1,3.0,True,False,4.9,False,False,False,True,False,True
2214,Hotel Pausania,8.5,3.0,False,True,8.1,False,False,True,True,True,False
2215,La Terrazza di Roberta,9.9,3.0,True,True,5.8,False,True,False,True,True,False
2216,Casa De' Fiori,8.6,3.0,True,True,14.5,True,False,False,True,False,False
2217,Palazzo Capponi,9.3,3.0,True,False,5.9,False,False,False,True,False,True
2218,Toledo Boutique Studio Apartments,9.3,3.0,True,True,4.9,False,False,False,True,False,True
2219,Interno Barocco,9.5,3.0,True,False,4.5,False,True,False,True,False,True
2220,Parisii Luxury Relais Rome,9.6,3.0,True,True,14.5,False,False,False,True,True,True
2221,Palazzo d'Auria ApartHotel,9.0,3.0,True,True,3.9,False,True,False,True,False,False
2222,Covo Degli Angioini,8.1,3.0,True,True,4.9,False,True,False,True,True,False
2223,Loft Due Cuori,9.4,3.0,True,True,7.8,False,False,False,True,False,False
2224,Raeli Hotel Siracusa,7.4,2.0,True,True,13.5,False,False,False,True,False,True
2225,B&B Palazzo Depretis,8.9,3.0,True,False,4.6,False,True,False,True,False,True
2226,Gourmet B&B Villa Landucci,9.1,3.0,True,False,7.3,False,True,False,True,True,False
2227,Palazzo Morosini Degli Spezieri,9.7,3.0,True,False,7.5,False,False,False,True,False,True
2228,Residenza Castiglioni,8.6,3.0,True,False,5.2,False,True,True,True,False,True
2229,Downtown suite Florence,8.3,3.0,True,False,4.8,False,False,False,True,False,True
2230,I Prati di Roma Suites,9.2,3.0,True,True,16.3,False,False,False,True,False,True
2231,Hotel Varese,9.0,3.0,True,True,13.6,False,True,True,True,True,False
2232,Fenix La Bohéme,8.1,3.0,True,False,8.4,False,False,False,True,True,False
2233,Hotel Ginori Al Duomo,8.6,3.0,True,False,5.3,False,True,True,False,True,False
2234,Parthenope Suite,9.5,3.0,True,True,3.6,False,False,False,True,True,False
2235,Il Ventre Di Napoli,8.1,3.0,True,True,3.8,False,False,False,True,False,True
2236,Hotel Meridiana,7.4,2.0,True,True,14.0,False,True,False,True,False,False
2237,Occidental Aran Park,8.0,3.0,True,True,7.3,True,True,True,True,False,False
2238,Ambra Noblesse,9.1,3.0,True,False,4.1,False,False,False,True,False,True
2239,B&B Residenza Maiano,8.1,3.0,True,False,5.3,False,True,False,False,False,True
2240,c-hotels Ambasciatori,8.5,3.0,True,False,4.6,False,True,True,True,True,False
2241,Veneziacentopercento Rooms,7.9,3.0,True,False,8.1,False,False,False,True,True,False
2242,Hotel Commercio & Pellegrino,8.7,3.0,True,False,7.9,False,False,False,True,False,True
2243,Hotel Scandinavia - Relais,8.6,3.0,True,False,7.5,False,False,True,True,True,False
2244,Cà Dolce,8.9,3.0,True,False,7.0,False,False,False,True,False,False
2245,Soggiorno Isabella De' Medici,8.6,3.0,True,False,4.8,False,False,False,True,False,True
2246,La Casa di Halley,9.4,3.0,True,False,3.7,False,True,False,True,False,True
2247,Sina Centurion Palace,8.6,3.0,True,True,8.2,True,False,True,True,True,False
2248,Decumani Prestige,8.8,3.0,True,False,3.4,False,True,True,True,False,False
2249,Martius Private Suites,9.1,3.0,True,False,14.7,False,False,False,True,False,True
2250,Colosseum Lovely Apartment,9.1,3.0,True,True,13.5,False,True,False,True,True,False
2251,Rocco Forte Hotel Savoy,9.3,3.0,True,True,5.5,True,True,True,True,False,False
2252,San Pietro Home,9.3,3.0,True,True,15.9,False,True,False,True,False,False
2253,Generator Venice,8.3,3.0,True,False,8.8,True,False,True,True,True,False
2254,Hotel Bernardi Semenzato,8.6,3.0,True,False,7.1,False,False,False,False,True,False
2255,Casa Pisani Canal,7.7,3.0,False,False,7.4,False,False,False,True,True,False
2256,Guesthouse Alloggi Agli Artisti,8.0,3.0,True,False,7.1,False,False,False,True,True,True
2257,FLOREST Guest House,9.3,3.0,True,False,5.2,False,False,False,True,True,False
2258,Il Tesoro di SanGennaro,9.1,3.0,True,True,3.4,False,False,False,False,False,True
2259,La Lepre Napoli,9.9,3.0,True,True,2.8,False,True,False,True,False,False
2260,Maison Hermès in Chiaia,9.2,3.0,True,False,6.2,False,False,False,True,False,False
2261,Il Paradiso di Dante,8.7,3.0,True,True,4.2,False,True,False,True,True,False
2262,Charlotte,9.5,3.0,True,False,5.8,False,True,False,False,False,False
2263,Il Pozzo Magico,8.4,3.0,True,True,7.2,False,False,False,True,False,False
2264,Hotel Impero,8.0,3.0,True,True,13.7,False,True,True,True,False,False
2265,Suite Monticelli,9.3,3.0,True,False,4.4,True,True,False,True,True,False
2266,San Marco Apartment,9.3,3.0,True,False,5.4,False,False,False,False,False,False
2267,Starhotels Michelangelo Rome,8.8,3.0,True,False,15.8,True,True,True,True,True,False
2268,Ca' del Monastero 4 Collection Apartment up to 8 Guests with Lift,9.6,3.0,True,True,7.1,False,False,False,True,True,True
2269,Hotel Garibaldi,7.6,3.0,True,True,3.2,False,True,True,True,True,False
2270,B&B Amalia Suites,8.4,3.0,True,False,4.9,False,False,False,True,False,False
2271,"Al Campanile H Napoli Centro, by ClaPa Group",7.6,3.0,True,True,3.7,False,True,False,True,True,False
2272,Rivalta,9.9,3.0,True,False,7.3,False,False,False,False,False,False
2273,Il Dolce Stil Novo,8.1,3.0,True,False,4.2,False,False,False,True,True,False
2274,B&B Cosmoneapolitan,9.5,3.0,True,False,5.4,False,False,False,True,True,False
2275,Hotel San Zulian,7.5,2.0,True,False,7.7,False,False,True,True,False,True
2276,Best Western Hotel President,8.4,3.0,True,False,12.3,True,True,True,True,True,False
2277,Camplus Guest Roma Casa per Ferie,8.7,3.0,True,True,13.4,True,True,True,True,False,False
2278,Hotel Il Mercante di Venezia,8.1,3.0,True,False,7.0,False,False,True,True,False,False
2279,LIVING COLOSSEUM,9.1,3.0,True,True,13.4,False,False,False,True,True,False
2280,Hotel Centro Cavour Roma,9.0,3.0,True,False,13.4,False,False,False,True,True,True
2281,B&B il Gobbetto,9.3,3.0,True,False,5.3,True,True,False,True,True,False
2282,Hotel Abaco,8.1,3.0,True,False,5.2,False,True,False,True,True,False
2283,Hotel Goldoni,8.7,3.0,True,False,5.0,False,True,True,True,True,False
2284,Cimarosa Harmony,8.3,3.0,True,False,3.8,False,True,False,True,False,False
2285,Il Castello Apartment,9.3,3.0,True,False,3.4,False,False,False,True,False,False
2286,lacasadicavour Duomo Apt,9.5,3.0,True,False,5.3,False,False,False,True,False,False
2287,Angelina Dimora Contemporanea,9.1,3.0,True,False,15.6,False,True,False,True,True,True
2288,Balcone sul canale,9.4,3.0,True,False,7.3,False,False,False,True,False,False
2289,Splendid Venice - Starhotels Collezione,8.8,3.0,True,False,7.7,True,False,True,True,True,False
2290,Pink Wolf,9.0,3.0,True,False,4.9,False,True,False,True,False,True
2291,Mercerie e Capitello Apartments,9.4,3.0,True,False,7.8,False,False,False,True,True,False
2292,Giò&Giò Venice B&B,9.3,3.0,True,False,8.1,False,False,False,True,False,False
2293,Rooms Stazione Centrale,9.1,3.0,True,True,3.0,False,True,True,True,True,False
2294,Ponte dei Greci,8.4,3.0,True,False,7.8,False,False,False,True,False,False
2295,Doge's Mirror & Stair @Frari,7.7,3.0,True,False,7.6,False,False,False,False,False,False
2296,Calzaioli Apartment,8.9,3.0,True,False,5.6,False,False,False,True,False,False
2297,Residenza l'Olimpo,8.6,3.0,True,False,5.0,False,True,True,True,True,True
2298,Casa Giorgia luxury apartment,9.4,3.0,True,True,14.4,False,True,False,True,False,False
2299,Parlamento Boutique Hotel,9.2,3.0,True,True,14.7,False,False,False,True,True,False
2300,Santa Croce Garden Apartment,9.2,3.0,True,False,6.4,False,True,False,True,True,False
2301,Domus Sibyllina,9.4,3.0,True,False,5.2,False,True,False,True,False,True
2302,Interno16HolidayHome,9.0,3.0,True,False,3.6,False,True,False,True,False,False
2303,Caponapoli 8,10.0,3.0,True,False,3.8,False,False,False,True,False,True
2304,Ca' La Riva,8.1,3.0,True,False,7.7,False,False,False,True,False,False
2305,Hotel Barberini,9.1,3.0,True,True,14.3,False,False,True,True,False,False
2306,Wine Apartments Florence Moscato,8.6,3.0,True,False,5.1,False,True,False,True,True,False
2307,Napoli Visit Home,9.5,3.0,True,False,5.4,False,False,False,True,False,True
2308,Globus Urban Hotel,9.3,3.0,True,False,5.1,False,True,True,True,False,False
2309,Residence Odoni,8.9,3.0,True,False,7.7,False,False,False,True,True,False
2310,Apartments Florence - Brunelleschi Stylish,0.0,0.0,True,False,5.4,False,False,False,False,False,True
2311,Hotel Alloggio Del Conte,8.0,3.0,True,True,3.5,False,True,False,True,True,False
2312,U-Visionary Roma Hotel,9.5,3.0,True,False,14.4,False,False,False,True,False,True
2313,Leonardo Suites - The Luxury Leading Accommodation in Rome,8.4,3.0,True,True,16.3,False,False,False,True,True,True
2314,Domus Titiana Amazing Apartment in Trastevere,9.0,3.0,True,True,14.4,False,False,False,True,True,False
2315,Guesthouse Borromeo Roma,9.1,3.0,True,True,15.4,False,False,False,True,True,False
2316,Yome - appartamento con una camera da letto - Acqua,9.1,3.0,True,False,5.9,False,False,False,True,False,False
2317,Sogni D'Oro Guest House,8.0,3.0,True,False,4.9,False,False,False,True,True,False
2318,Tourist House Battistero,9.3,3.0,True,False,5.3,False,True,False,True,False,True
2319,Le Tre Orchidee Florence,9.4,3.0,True,True,3.3,False,True,False,True,True,False
2320,Palazzo Del Moro Firenze,9.4,3.0,True,False,5.1,False,False,False,True,False,True
2321,Residenza Venezia by Gruppo UNA,9.1,3.0,True,False,7.0,False,False,False,True,True,False
2322,Hotel Alexandra,8.3,3.0,True,True,14.5,False,True,False,True,False,False
2323,Aquavenice,8.8,3.0,True,False,6.9,False,False,False,True,True,False
2324,Boutique Hotel Piazza Carita',7.9,3.0,True,True,4.7,False,True,True,True,True,False
2325,Hotel Santa Marina,8.1,3.0,True,False,7.4,False,False,True,True,True,False
2326,Anna Home in Chiaia,9.5,3.0,True,True,5.7,False,True,True,True,False,False
2327,Stazione Vaticana 5 Apartment,9.5,3.0,True,True,16.0,False,True,False,True,True,False
2328,Colosseum Palace Star,9.7,3.0,True,True,13.1,False,False,False,True,True,False
2329,Locanda Herion,7.9,3.0,True,True,6.9,False,True,False,True,False,False
2330,Appartamenti San Lorenzo,8.4,3.0,True,False,5.0,False,False,False,True,False,False
2331,Corte Contarina,9.1,3.0,True,False,8.0,False,False,False,False,True,False
2332,Residence on the Canal,10.0,3.0,True,True,8.4,False,False,False,True,False,False
